"","x"
"1166","Charged.Off"
"1167","Fully.Paid"
"1168","Fully.Paid"
"1169","Fully.Paid"
"1170","Charged.Off"
"1171","Fully.Paid"
"1172","Fully.Paid"
"1173","Fully.Paid"
"1174","Fully.Paid"
"1175","Fully.Paid"
"1176","Fully.Paid"
"1177","Fully.Paid"
"1178","Fully.Paid"
"1179","Fully.Paid"
"1180","Fully.Paid"
"1181","Fully.Paid"
"1182","Fully.Paid"
"1183","Charged.Off"
"1184","Fully.Paid"
"1185","Fully.Paid"
"1186","Fully.Paid"
"1187","Fully.Paid"
"1188","Fully.Paid"
"1189","Charged.Off"
"1190","Fully.Paid"
"1191","Fully.Paid"
"1192","Fully.Paid"
"1193","Fully.Paid"
"1194","Charged.Off"
"1195","Charged.Off"
"1196","Fully.Paid"
"1197","Fully.Paid"
"1198","Fully.Paid"
"1199","Fully.Paid"
"1200","Fully.Paid"
"1201","Fully.Paid"
"1202","Fully.Paid"
"1203","Fully.Paid"
"1204","Charged.Off"
"1205","Fully.Paid"
"1206","Charged.Off"
"1207","Fully.Paid"
"1208","Fully.Paid"
"1209","Fully.Paid"
"1210","Fully.Paid"
"1211","Fully.Paid"
"1212","Charged.Off"
"1213","Fully.Paid"
"1214","Fully.Paid"
"1215","Fully.Paid"
"1216","Fully.Paid"
"1217","Fully.Paid"
"1218","Charged.Off"
"1219","Fully.Paid"
"1220","Fully.Paid"
"1221","Fully.Paid"
"1222","Fully.Paid"
"1223","Charged.Off"
"1224","Fully.Paid"
"1225","Fully.Paid"
"1226","Fully.Paid"
"1227","Fully.Paid"
"1228","Charged.Off"
"1229","Fully.Paid"
"1230","Charged.Off"
"1231","Fully.Paid"
"1232","Charged.Off"
"1233","Fully.Paid"
"1234","Fully.Paid"
"1235","Fully.Paid"
"1236","Charged.Off"
"1237","Fully.Paid"
"1238","Fully.Paid"
"1239","Fully.Paid"
"1240","Fully.Paid"
"1241","Charged.Off"
"1242","Fully.Paid"
"1243","Fully.Paid"
"1244","Fully.Paid"
"1245","Fully.Paid"
"1246","Fully.Paid"
"1247","Fully.Paid"
"1248","Fully.Paid"
"1249","Fully.Paid"
"1250","Fully.Paid"
"1251","Fully.Paid"
"1252","Fully.Paid"
"1253","Fully.Paid"
"1254","Fully.Paid"
"1255","Fully.Paid"
"1256","Fully.Paid"
"1257","Fully.Paid"
"1258","Fully.Paid"
"1259","Fully.Paid"
"1260","Fully.Paid"
"1261","Charged.Off"
"1262","Fully.Paid"
"1263","Fully.Paid"
"1264","Charged.Off"
"1265","Fully.Paid"
"1266","Fully.Paid"
"1267","Fully.Paid"
"1268","Fully.Paid"
"1269","Fully.Paid"
"1270","Fully.Paid"
"1271","Fully.Paid"
"1272","Fully.Paid"
"1273","Fully.Paid"
"1274","Fully.Paid"
"1275","Fully.Paid"
"1276","Fully.Paid"
"1277","Fully.Paid"
"1278","Fully.Paid"
"1279","Fully.Paid"
"1280","Fully.Paid"
"1281","Fully.Paid"
"1282","Fully.Paid"
"1283","Fully.Paid"
"1284","Fully.Paid"
"1285","Fully.Paid"
"1286","Fully.Paid"
"1287","Fully.Paid"
"1288","Charged.Off"
"1289","Fully.Paid"
"1290","Fully.Paid"
"1291","Fully.Paid"
"1292","Fully.Paid"
"1293","Fully.Paid"
"1294","Charged.Off"
"1295","Fully.Paid"
"1296","Fully.Paid"
"1297","Fully.Paid"
"1298","Fully.Paid"
"1299","Fully.Paid"
"1300","Charged.Off"
"1301","Fully.Paid"
"1302","Fully.Paid"
"1303","Charged.Off"
"1304","Fully.Paid"
"1305","Fully.Paid"
"1306","Fully.Paid"
"1307","Fully.Paid"
"1308","Fully.Paid"
"1309","Fully.Paid"
"1310","Fully.Paid"
"1311","Fully.Paid"
"1312","Charged.Off"
"1313","Fully.Paid"
"1314","Fully.Paid"
"1315","Fully.Paid"
"1316","Fully.Paid"
"1317","Fully.Paid"
"1318","Fully.Paid"
"1319","Fully.Paid"
"1320","Fully.Paid"
"1321","Fully.Paid"
"1322","Fully.Paid"
"1323","Fully.Paid"
"1324","Fully.Paid"
"1325","Fully.Paid"
"1326","Fully.Paid"
"1327","Fully.Paid"
"1328","Fully.Paid"
"1329","Fully.Paid"
"1330","Fully.Paid"
"1331","Charged.Off"
"1332","Fully.Paid"
"1333","Charged.Off"
"1334","Fully.Paid"
"1335","Fully.Paid"
"1336","Fully.Paid"
"1337","Charged.Off"
"1338","Fully.Paid"
"1339","Fully.Paid"
"1340","Fully.Paid"
"1341","Fully.Paid"
"1342","Fully.Paid"
"1343","Fully.Paid"
"1344","Fully.Paid"
"1345","Fully.Paid"
"1346","Fully.Paid"
"1347","Charged.Off"
"1348","Fully.Paid"
"1349","Fully.Paid"
"1350","Charged.Off"
"1351","Fully.Paid"
"1352","Fully.Paid"
"1353","Fully.Paid"
"1354","Fully.Paid"
"1355","Fully.Paid"
"1356","Fully.Paid"
"1357","Fully.Paid"
"1358","Fully.Paid"
"1359","Fully.Paid"
"1360","Fully.Paid"
"1361","Fully.Paid"
"1362","Fully.Paid"
"1363","Fully.Paid"
"1364","Fully.Paid"
"1365","Fully.Paid"
"1366","Fully.Paid"
"1367","Charged.Off"
"1368","Fully.Paid"
"1369","Fully.Paid"
"1370","Fully.Paid"
"1371","Fully.Paid"
"1372","Charged.Off"
"1373","Fully.Paid"
"1374","Fully.Paid"
"1375","Fully.Paid"
"1376","Fully.Paid"
"1377","Fully.Paid"
"1378","Fully.Paid"
"1379","Fully.Paid"
"1380","Fully.Paid"
"1381","Fully.Paid"
"1382","Fully.Paid"
"1383","Fully.Paid"
"1384","Fully.Paid"
"1385","Fully.Paid"
"1386","Fully.Paid"
"1387","Charged.Off"
"1388","Fully.Paid"
"1389","Fully.Paid"
"1390","Fully.Paid"
"1391","Fully.Paid"
"1392","Fully.Paid"
"1393","Fully.Paid"
"1394","Fully.Paid"
"1395","Fully.Paid"
"1396","Fully.Paid"
"1397","Fully.Paid"
"1398","Fully.Paid"
"1399","Fully.Paid"
"1400","Fully.Paid"
"1401","Fully.Paid"
"1402","Fully.Paid"
"1403","Fully.Paid"
"1404","Fully.Paid"
"1405","Fully.Paid"
"1406","Fully.Paid"
"1407","Charged.Off"
"1408","Fully.Paid"
"1409","Fully.Paid"
"1410","Fully.Paid"
"1411","Fully.Paid"
"1412","Fully.Paid"
"1413","Fully.Paid"
"1414","Fully.Paid"
"1415","Fully.Paid"
"1416","Charged.Off"
"1417","Charged.Off"
"1418","Fully.Paid"
"1419","Fully.Paid"
"1420","Fully.Paid"
"1421","Fully.Paid"
"1422","Fully.Paid"
"1423","Fully.Paid"
"1424","Fully.Paid"
"1425","Fully.Paid"
"1426","Fully.Paid"
"1427","Fully.Paid"
"1428","Fully.Paid"
"1429","Fully.Paid"
"1430","Fully.Paid"
"1431","Fully.Paid"
"1432","Charged.Off"
"1433","Fully.Paid"
"1434","Charged.Off"
"1435","Fully.Paid"
"1436","Fully.Paid"
"1437","Fully.Paid"
"1438","Fully.Paid"
"1439","Fully.Paid"
"1440","Charged.Off"
"1441","Fully.Paid"
"1442","Fully.Paid"
"1443","Fully.Paid"
"1444","Fully.Paid"
"1445","Charged.Off"
"1446","Fully.Paid"
"1447","Fully.Paid"
"1448","Fully.Paid"
"1449","Fully.Paid"
"1450","Fully.Paid"
"1451","Fully.Paid"
"1452","Charged.Off"
"1453","Fully.Paid"
"1454","Fully.Paid"
"1455","Fully.Paid"
"1456","Fully.Paid"
"1457","Fully.Paid"
"1458","Fully.Paid"
"1459","Fully.Paid"
"1460","Charged.Off"
"1461","Fully.Paid"
"1462","Fully.Paid"
"1463","Fully.Paid"
"1464","Fully.Paid"
"1465","Fully.Paid"
"1466","Fully.Paid"
"1467","Fully.Paid"
"1468","Fully.Paid"
"1469","Fully.Paid"
"1470","Fully.Paid"
"1471","Fully.Paid"
"1472","Fully.Paid"
"1473","Fully.Paid"
"1474","Fully.Paid"
"1475","Fully.Paid"
"1476","Fully.Paid"
"1477","Fully.Paid"
"1478","Fully.Paid"
"1479","Fully.Paid"
"1480","Fully.Paid"
"1481","Charged.Off"
"1482","Fully.Paid"
"1483","Fully.Paid"
"1484","Fully.Paid"
"1485","Fully.Paid"
"1486","Fully.Paid"
"1487","Fully.Paid"
"1488","Charged.Off"
"1489","Fully.Paid"
"1490","Fully.Paid"
"1491","Fully.Paid"
"1492","Fully.Paid"
"1493","Fully.Paid"
"1494","Fully.Paid"
"1495","Charged.Off"
"1496","Fully.Paid"
"1497","Fully.Paid"
"1498","Fully.Paid"
"1499","Fully.Paid"
"1500","Charged.Off"
"1501","Fully.Paid"
"1502","Fully.Paid"
"1503","Charged.Off"
"1504","Fully.Paid"
"1505","Fully.Paid"
"1506","Fully.Paid"
"1507","Fully.Paid"
"1508","Fully.Paid"
"1509","Fully.Paid"
"1510","Fully.Paid"
"1511","Fully.Paid"
"1512","Fully.Paid"
"1513","Fully.Paid"
"1514","Fully.Paid"
"1515","Fully.Paid"
"1516","Fully.Paid"
"1517","Fully.Paid"
"1518","Fully.Paid"
"1519","Fully.Paid"
"1520","Fully.Paid"
"1521","Charged.Off"
"1522","Charged.Off"
"1523","Charged.Off"
"1524","Fully.Paid"
"1525","Fully.Paid"
"1526","Fully.Paid"
"1527","Fully.Paid"
"1528","Fully.Paid"
"1529","Fully.Paid"
"1530","Charged.Off"
"1531","Fully.Paid"
"1532","Charged.Off"
"1533","Fully.Paid"
"1534","Charged.Off"
"1535","Fully.Paid"
"1536","Fully.Paid"
"1537","Fully.Paid"
"1538","Charged.Off"
"1539","Fully.Paid"
"1540","Fully.Paid"
"1541","Fully.Paid"
"1542","Fully.Paid"
"1543","Fully.Paid"
"1544","Fully.Paid"
"1545","Fully.Paid"
"1546","Fully.Paid"
"1547","Fully.Paid"
"1548","Fully.Paid"
"1549","Fully.Paid"
"1550","Fully.Paid"
"1551","Fully.Paid"
"1552","Fully.Paid"
"1553","Fully.Paid"
"1554","Fully.Paid"
"1555","Fully.Paid"
"1556","Fully.Paid"
"1557","Fully.Paid"
"1558","Fully.Paid"
"1559","Charged.Off"
"1560","Fully.Paid"
"1561","Fully.Paid"
"1562","Fully.Paid"
"1563","Fully.Paid"
"1564","Fully.Paid"
"1565","Charged.Off"
"1566","Fully.Paid"
"1567","Fully.Paid"
"1568","Fully.Paid"
"1569","Charged.Off"
"1570","Fully.Paid"
"1571","Fully.Paid"
"1572","Fully.Paid"
"1573","Fully.Paid"
"1574","Fully.Paid"
"1575","Fully.Paid"
"1576","Fully.Paid"
"1577","Charged.Off"
"1578","Fully.Paid"
"1579","Fully.Paid"
"1580","Fully.Paid"
"1581","Fully.Paid"
"1582","Fully.Paid"
"1583","Fully.Paid"
"1584","Fully.Paid"
"1585","Fully.Paid"
"1586","Fully.Paid"
"1587","Fully.Paid"
"1588","Charged.Off"
"1589","Fully.Paid"
"1590","Fully.Paid"
"1591","Fully.Paid"
"1592","Fully.Paid"
"1593","Fully.Paid"
"1594","Fully.Paid"
"1595","Fully.Paid"
"1596","Fully.Paid"
"1597","Fully.Paid"
"1598","Fully.Paid"
"1599","Charged.Off"
"1600","Fully.Paid"
"1601","Fully.Paid"
"1602","Fully.Paid"
"1603","Fully.Paid"
"1604","Fully.Paid"
"1605","Fully.Paid"
"1606","Charged.Off"
"1607","Fully.Paid"
"1608","Fully.Paid"
"1609","Fully.Paid"
"1610","Fully.Paid"
"1611","Fully.Paid"
"1612","Fully.Paid"
"1613","Fully.Paid"
"1614","Fully.Paid"
"1615","Fully.Paid"
"1616","Fully.Paid"
"1617","Fully.Paid"
"1618","Fully.Paid"
"1619","Fully.Paid"
"1620","Fully.Paid"
"1621","Fully.Paid"
"1622","Fully.Paid"
"1623","Charged.Off"
"1624","Charged.Off"
"1625","Fully.Paid"
"1626","Charged.Off"
"1627","Fully.Paid"
"1628","Charged.Off"
"1629","Fully.Paid"
"1630","Fully.Paid"
"1631","Fully.Paid"
"1632","Fully.Paid"
"1633","Charged.Off"
"1634","Fully.Paid"
"1635","Charged.Off"
"1636","Fully.Paid"
"1637","Fully.Paid"
"1638","Charged.Off"
"1639","Fully.Paid"
"1640","Fully.Paid"
"1641","Fully.Paid"
"1642","Fully.Paid"
"1643","Fully.Paid"
"1644","Fully.Paid"
"1645","Charged.Off"
"1646","Fully.Paid"
"1647","Fully.Paid"
"1648","Fully.Paid"
"1649","Fully.Paid"
"1650","Fully.Paid"
"1651","Fully.Paid"
"1652","Charged.Off"
"1653","Charged.Off"
"1654","Fully.Paid"
"1655","Fully.Paid"
"1656","Charged.Off"
"1657","Fully.Paid"
"1658","Fully.Paid"
"1659","Fully.Paid"
"1660","Fully.Paid"
"1661","Fully.Paid"
"1662","Fully.Paid"
"1663","Charged.Off"
"1664","Fully.Paid"
"1665","Fully.Paid"
"1666","Fully.Paid"
"1667","Fully.Paid"
"1668","Fully.Paid"
"1669","Fully.Paid"
"1670","Fully.Paid"
"1671","Fully.Paid"
"1672","Fully.Paid"
"1673","Fully.Paid"
"1674","Fully.Paid"
"1675","Fully.Paid"
"1676","Fully.Paid"
"1677","Fully.Paid"
"1678","Fully.Paid"
"1679","Charged.Off"
"1680","Fully.Paid"
"1681","Fully.Paid"
"1682","Fully.Paid"
"1683","Charged.Off"
"1684","Fully.Paid"
"1685","Fully.Paid"
"1686","Fully.Paid"
"1687","Fully.Paid"
"1688","Charged.Off"
"1689","Fully.Paid"
"1690","Fully.Paid"
"1691","Fully.Paid"
"1692","Fully.Paid"
"1693","Fully.Paid"
"1694","Fully.Paid"
"1695","Fully.Paid"
"1696","Charged.Off"
"1697","Fully.Paid"
"1698","Fully.Paid"
"1699","Fully.Paid"
"1700","Fully.Paid"
"1701","Fully.Paid"
"1702","Fully.Paid"
"1703","Fully.Paid"
"1704","Fully.Paid"
"1705","Fully.Paid"
"1706","Fully.Paid"
"1707","Fully.Paid"
"1708","Fully.Paid"
"1709","Fully.Paid"
"1710","Fully.Paid"
"1711","Fully.Paid"
"1712","Fully.Paid"
"1713","Charged.Off"
"1714","Fully.Paid"
"1715","Fully.Paid"
"1716","Fully.Paid"
"1717","Fully.Paid"
"1718","Fully.Paid"
"1719","Fully.Paid"
"1720","Fully.Paid"
"1721","Fully.Paid"
"1722","Charged.Off"
"1723","Fully.Paid"
"1724","Charged.Off"
"1725","Fully.Paid"
"1726","Fully.Paid"
"1727","Fully.Paid"
"1728","Fully.Paid"
"1729","Fully.Paid"
"1730","Fully.Paid"
"1731","Fully.Paid"
"1732","Fully.Paid"
"1733","Fully.Paid"
"1734","Charged.Off"
"1735","Fully.Paid"
"1736","Fully.Paid"
"1737","Fully.Paid"
"1738","Fully.Paid"
"1739","Fully.Paid"
"1740","Fully.Paid"
"1741","Fully.Paid"
"1742","Fully.Paid"
"1743","Fully.Paid"
"1744","Fully.Paid"
"1745","Charged.Off"
"1746","Fully.Paid"
"1747","Fully.Paid"
"1748","Fully.Paid"
"1749","Fully.Paid"
"1750","Fully.Paid"
"1751","Fully.Paid"
"1752","Fully.Paid"
"1753","Fully.Paid"
"1754","Fully.Paid"
"1755","Fully.Paid"
"1756","Fully.Paid"
"1757","Fully.Paid"
"1758","Fully.Paid"
"1759","Fully.Paid"
"1760","Fully.Paid"
"1761","Fully.Paid"
"1762","Fully.Paid"
"1763","Fully.Paid"
"1764","Fully.Paid"
"1765","Charged.Off"
"1766","Fully.Paid"
"1767","Fully.Paid"
"1768","Fully.Paid"
"1769","Charged.Off"
"1770","Charged.Off"
"1771","Fully.Paid"
"1772","Fully.Paid"
"1773","Fully.Paid"
"1774","Fully.Paid"
"1775","Fully.Paid"
"1776","Fully.Paid"
"1777","Fully.Paid"
"1778","Charged.Off"
"1779","Fully.Paid"
"1780","Fully.Paid"
"1781","Fully.Paid"
"1782","Charged.Off"
"1783","Fully.Paid"
"1784","Fully.Paid"
"1785","Fully.Paid"
"1786","Fully.Paid"
"1787","Fully.Paid"
"1788","Charged.Off"
"1789","Charged.Off"
"1790","Fully.Paid"
"1791","Fully.Paid"
"1792","Charged.Off"
"1793","Fully.Paid"
"1794","Fully.Paid"
"1795","Fully.Paid"
"1796","Fully.Paid"
"1797","Fully.Paid"
"1798","Charged.Off"
"1799","Fully.Paid"
"1800","Charged.Off"
"1801","Fully.Paid"
"1802","Fully.Paid"
"1803","Fully.Paid"
"1804","Fully.Paid"
"1805","Fully.Paid"
"1806","Fully.Paid"
"1807","Fully.Paid"
"1808","Fully.Paid"
"1809","Charged.Off"
"1810","Fully.Paid"
"1811","Fully.Paid"
"1812","Fully.Paid"
"1813","Charged.Off"
"1814","Fully.Paid"
"1815","Charged.Off"
"1816","Fully.Paid"
"1817","Fully.Paid"
"1818","Charged.Off"
"1819","Fully.Paid"
"1820","Charged.Off"
"1821","Fully.Paid"
"1822","Fully.Paid"
"1823","Charged.Off"
"1824","Fully.Paid"
"1825","Fully.Paid"
"1826","Fully.Paid"
"1827","Charged.Off"
"1828","Fully.Paid"
"1829","Fully.Paid"
"1830","Fully.Paid"
"1831","Fully.Paid"
"1832","Fully.Paid"
"1833","Fully.Paid"
"1834","Fully.Paid"
"1835","Fully.Paid"
"1836","Fully.Paid"
"1837","Fully.Paid"
"1838","Charged.Off"
"1839","Fully.Paid"
"1840","Fully.Paid"
"1841","Fully.Paid"
"1842","Fully.Paid"
"1843","Fully.Paid"
"1844","Fully.Paid"
"1845","Fully.Paid"
"1846","Fully.Paid"
"1847","Fully.Paid"
"1848","Fully.Paid"
"1849","Charged.Off"
"1850","Fully.Paid"
"1851","Fully.Paid"
"1852","Fully.Paid"
"1853","Fully.Paid"
"1854","Fully.Paid"
"1855","Fully.Paid"
"1856","Fully.Paid"
"1857","Fully.Paid"
"1858","Fully.Paid"
"1859","Fully.Paid"
"1860","Fully.Paid"
"1861","Fully.Paid"
"1862","Fully.Paid"
"1863","Fully.Paid"
"1864","Fully.Paid"
"1865","Fully.Paid"
"1866","Fully.Paid"
"1867","Fully.Paid"
"1868","Charged.Off"
"1869","Fully.Paid"
"1870","Fully.Paid"
"1871","Fully.Paid"
"1872","Charged.Off"
"1873","Fully.Paid"
"1874","Fully.Paid"
"1875","Fully.Paid"
"1876","Fully.Paid"
"1877","Fully.Paid"
"1878","Fully.Paid"
"1879","Fully.Paid"
"1880","Charged.Off"
"1881","Fully.Paid"
"1882","Fully.Paid"
"1883","Fully.Paid"
"1884","Fully.Paid"
"1885","Fully.Paid"
"1886","Fully.Paid"
"1887","Fully.Paid"
"1888","Fully.Paid"
"1889","Fully.Paid"
"1890","Fully.Paid"
"1891","Fully.Paid"
"1892","Fully.Paid"
"1893","Fully.Paid"
"1894","Fully.Paid"
"1895","Fully.Paid"
"1896","Charged.Off"
"1897","Fully.Paid"
"1898","Fully.Paid"
"1899","Fully.Paid"
"1900","Charged.Off"
"1901","Fully.Paid"
"1902","Fully.Paid"
"1903","Fully.Paid"
"1904","Fully.Paid"
"1905","Charged.Off"
"1906","Fully.Paid"
"1907","Fully.Paid"
"1908","Fully.Paid"
"1909","Fully.Paid"
"1910","Fully.Paid"
"1911","Fully.Paid"
"1912","Fully.Paid"
"1913","Fully.Paid"
"1914","Fully.Paid"
"1915","Charged.Off"
"1916","Fully.Paid"
"1917","Fully.Paid"
"1918","Fully.Paid"
"1919","Fully.Paid"
"1920","Fully.Paid"
"1921","Fully.Paid"
"1922","Fully.Paid"
"1923","Fully.Paid"
"1924","Fully.Paid"
"1925","Fully.Paid"
"1926","Fully.Paid"
"1927","Fully.Paid"
"1928","Fully.Paid"
"1929","Fully.Paid"
"1930","Fully.Paid"
"1931","Fully.Paid"
"1932","Fully.Paid"
"1933","Charged.Off"
"1934","Charged.Off"
"1935","Fully.Paid"
"1936","Fully.Paid"
"1937","Fully.Paid"
"1938","Fully.Paid"
"1939","Fully.Paid"
"1940","Fully.Paid"
"1941","Fully.Paid"
"1942","Fully.Paid"
"1943","Fully.Paid"
"1944","Fully.Paid"
"1945","Charged.Off"
"1946","Fully.Paid"
"1947","Fully.Paid"
"1948","Fully.Paid"
"1949","Fully.Paid"
"1950","Fully.Paid"
"1951","Fully.Paid"
"1952","Fully.Paid"
"1953","Fully.Paid"
"1954","Fully.Paid"
"1955","Fully.Paid"
"1956","Fully.Paid"
"1957","Charged.Off"
"1958","Charged.Off"
"1959","Charged.Off"
"1960","Fully.Paid"
"1961","Fully.Paid"
"1962","Fully.Paid"
"1963","Fully.Paid"
"1964","Fully.Paid"
"1965","Fully.Paid"
"1966","Fully.Paid"
"1967","Fully.Paid"
"1968","Fully.Paid"
"1969","Fully.Paid"
"1970","Fully.Paid"
"1971","Fully.Paid"
"1972","Fully.Paid"
"1973","Fully.Paid"
"1974","Fully.Paid"
"1975","Fully.Paid"
"1976","Fully.Paid"
"1977","Fully.Paid"
"1978","Charged.Off"
"1979","Fully.Paid"
"1980","Fully.Paid"
"1981","Fully.Paid"
"1982","Fully.Paid"
"1983","Fully.Paid"
"1984","Charged.Off"
"1985","Fully.Paid"
"1986","Fully.Paid"
"1987","Charged.Off"
"1988","Fully.Paid"
"1989","Fully.Paid"
"1990","Charged.Off"
"1991","Fully.Paid"
"1992","Charged.Off"
"1993","Fully.Paid"
"1994","Fully.Paid"
"1995","Fully.Paid"
"1996","Fully.Paid"
"1997","Fully.Paid"
"1998","Fully.Paid"
"1999","Charged.Off"
"2000","Fully.Paid"
"2001","Fully.Paid"
"2002","Fully.Paid"
"2003","Fully.Paid"
"2004","Fully.Paid"
"2005","Charged.Off"
"2006","Fully.Paid"
"2007","Fully.Paid"
"2008","Fully.Paid"
"2009","Fully.Paid"
"2010","Fully.Paid"
"2011","Fully.Paid"
"2012","Fully.Paid"
"2013","Fully.Paid"
"2014","Fully.Paid"
"2015","Fully.Paid"
"2016","Fully.Paid"
"2017","Fully.Paid"
"2018","Fully.Paid"
"2019","Fully.Paid"
"2020","Fully.Paid"
"2021","Fully.Paid"
"2022","Fully.Paid"
"2023","Fully.Paid"
"2024","Fully.Paid"
"2025","Fully.Paid"
"2026","Fully.Paid"
"2027","Fully.Paid"
"2028","Fully.Paid"
"2029","Fully.Paid"
"2030","Charged.Off"
"2031","Fully.Paid"
"2032","Fully.Paid"
"2033","Fully.Paid"
"2034","Fully.Paid"
"2035","Fully.Paid"
"2036","Fully.Paid"
"2037","Fully.Paid"
"2038","Fully.Paid"
"2039","Fully.Paid"
"2040","Fully.Paid"
"2041","Fully.Paid"
"2042","Charged.Off"
"2043","Fully.Paid"
"2044","Fully.Paid"
"2045","Fully.Paid"
"2046","Fully.Paid"
"2047","Fully.Paid"
"2048","Fully.Paid"
"2049","Fully.Paid"
"2050","Fully.Paid"
"2051","Charged.Off"
"2052","Fully.Paid"
"2053","Fully.Paid"
"2054","Fully.Paid"
"2055","Fully.Paid"
"2056","Charged.Off"
"2057","Fully.Paid"
"2058","Fully.Paid"
"2059","Fully.Paid"
"2060","Fully.Paid"
"2061","Fully.Paid"
"2062","Fully.Paid"
"2063","Charged.Off"
"2064","Fully.Paid"
"2065","Fully.Paid"
"2066","Fully.Paid"
"2067","Fully.Paid"
"2068","Fully.Paid"
"2069","Fully.Paid"
"2070","Fully.Paid"
"2071","Fully.Paid"
"2072","Fully.Paid"
"2073","Fully.Paid"
"2074","Fully.Paid"
"2075","Fully.Paid"
"2076","Fully.Paid"
"2077","Fully.Paid"
"2078","Fully.Paid"
"2079","Charged.Off"
"2080","Fully.Paid"
"2081","Fully.Paid"
"2082","Charged.Off"
"2083","Fully.Paid"
"2084","Fully.Paid"
"2085","Fully.Paid"
"2086","Fully.Paid"
"2087","Fully.Paid"
"2088","Fully.Paid"
"2089","Fully.Paid"
"2090","Fully.Paid"
"2091","Fully.Paid"
"2092","Fully.Paid"
"2093","Fully.Paid"
"2094","Fully.Paid"
"2095","Fully.Paid"
"2096","Fully.Paid"
"2097","Fully.Paid"
"2098","Fully.Paid"
"2099","Fully.Paid"
"2100","Fully.Paid"
"2101","Fully.Paid"
"2102","Fully.Paid"
"2103","Fully.Paid"
"2104","Fully.Paid"
"2105","Fully.Paid"
"2106","Fully.Paid"
"2107","Fully.Paid"
"2108","Fully.Paid"
"2109","Fully.Paid"
"2110","Fully.Paid"
"2111","Fully.Paid"
"2112","Fully.Paid"
"2113","Fully.Paid"
"2114","Fully.Paid"
"2115","Fully.Paid"
"2116","Fully.Paid"
"2117","Fully.Paid"
"2118","Fully.Paid"
"2119","Fully.Paid"
"2120","Fully.Paid"
"2121","Fully.Paid"
"2122","Fully.Paid"
"2123","Fully.Paid"
"2124","Fully.Paid"
"2125","Fully.Paid"
"2126","Fully.Paid"
"2127","Fully.Paid"
"2128","Fully.Paid"
"2129","Fully.Paid"
"2130","Fully.Paid"
"2131","Fully.Paid"
"2132","Fully.Paid"
"2133","Fully.Paid"
"2134","Fully.Paid"
"2135","Fully.Paid"
"2136","Fully.Paid"
"2137","Charged.Off"
"2138","Fully.Paid"
"2139","Fully.Paid"
"2140","Charged.Off"
"2141","Fully.Paid"
"2142","Fully.Paid"
"2143","Fully.Paid"
"2144","Charged.Off"
"2145","Charged.Off"
"2146","Fully.Paid"
"2147","Fully.Paid"
"2148","Fully.Paid"
"2149","Fully.Paid"
"2150","Fully.Paid"
"2151","Charged.Off"
"2152","Fully.Paid"
"2153","Fully.Paid"
"2154","Fully.Paid"
"2155","Fully.Paid"
"2156","Fully.Paid"
"2157","Fully.Paid"
"2158","Fully.Paid"
"2159","Fully.Paid"
"2160","Fully.Paid"
"2161","Fully.Paid"
"2162","Fully.Paid"
"2163","Fully.Paid"
"2164","Fully.Paid"
"2165","Fully.Paid"
"2166","Charged.Off"
"2167","Fully.Paid"
"2168","Fully.Paid"
"2169","Fully.Paid"
"2170","Charged.Off"
"2171","Fully.Paid"
"2172","Fully.Paid"
"2173","Fully.Paid"
"2174","Fully.Paid"
"2175","Charged.Off"
"2176","Fully.Paid"
"2177","Fully.Paid"
"2178","Fully.Paid"
"2179","Charged.Off"
"2180","Fully.Paid"
"2181","Fully.Paid"
"2182","Charged.Off"
"2183","Fully.Paid"
"2184","Fully.Paid"
"2185","Fully.Paid"
"2186","Fully.Paid"
"2187","Fully.Paid"
"2188","Fully.Paid"
"2189","Fully.Paid"
"2190","Fully.Paid"
"2191","Fully.Paid"
"2192","Fully.Paid"
"2193","Fully.Paid"
"2194","Fully.Paid"
"2195","Fully.Paid"
"2196","Fully.Paid"
"2197","Fully.Paid"
"2198","Fully.Paid"
"2199","Fully.Paid"
"2200","Charged.Off"
"2201","Fully.Paid"
"2202","Fully.Paid"
"2203","Fully.Paid"
"2204","Charged.Off"
"2205","Fully.Paid"
"2206","Fully.Paid"
"2207","Fully.Paid"
"2208","Fully.Paid"
"2209","Fully.Paid"
"2210","Fully.Paid"
"2211","Fully.Paid"
"2212","Fully.Paid"
"2213","Fully.Paid"
"2214","Fully.Paid"
"2215","Fully.Paid"
"2216","Fully.Paid"
"2217","Fully.Paid"
"2218","Fully.Paid"
"2219","Fully.Paid"
"2220","Fully.Paid"
"2221","Fully.Paid"
"2222","Fully.Paid"
"2223","Charged.Off"
"2224","Charged.Off"
"2225","Fully.Paid"
"2226","Fully.Paid"
"2227","Fully.Paid"
"2228","Charged.Off"
"2229","Fully.Paid"
"2230","Fully.Paid"
"2231","Fully.Paid"
"2232","Fully.Paid"
"2233","Fully.Paid"
"2234","Fully.Paid"
"2235","Fully.Paid"
"2236","Charged.Off"
"2237","Fully.Paid"
"2238","Fully.Paid"
"2239","Charged.Off"
"2240","Fully.Paid"
"2241","Fully.Paid"
"2242","Fully.Paid"
"2243","Fully.Paid"
"2244","Charged.Off"
"2245","Fully.Paid"
"2246","Fully.Paid"
"2247","Fully.Paid"
"2248","Fully.Paid"
"2249","Fully.Paid"
"2250","Fully.Paid"
"2251","Fully.Paid"
"2252","Fully.Paid"
